Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Direction
LOC113699228	815.079522300997	0.160264500930599	0.142595475579437	1.12391014006134	0.261051149158389	0.81112861499024	Not significant
LOC113708339	82.254643758604	-0.472007496691519	0.420031780775867	-1.12374234116201	0.261122348400422	0.81113381357744	Not significant
LOC113731101	505.982645463803	0.583636332481092	0.51950883601465	1.12343870213717	0.261251220494762	0.81113381357744	Not significant
LOC113732552	24.0766342204663	-0.74618618146421	0.664128337148852	-1.12355720984236	0.261200917591213	0.81113381357744	Not significant
LOC113689502	5223.50901999792	-1.30062973176055	1.15776872743732	-1.12339338672539	0.261270457274031	0.81113381357744	Not significant
LOC113691413	5.9587119227236	-1.42773259319692	1.27086133743341	-1.12343695660797	0.261251961468681	0.81113381357744	Not significant
LOC113701453	774.850082139468	-1.18879202898396	1.05819665990124	-1.12341313673671	0.261262073105175	0.81113381357744	Not significant
LOC140011172	8.89097172024358	0.984783329082551	0.876514771002146	1.12352165834766	0.261216007412321	0.81113381357744	Not significant
LOC113704972	2.9234934347891	-1.88541866379752	1.67772548807215	-1.12379449272361	0.261100218380694	0.81113381357744	Not significant
LOC113706403	169.788172161509	0.390767586037623	0.347839199881825	1.1234144575148	0.261261512422181	0.81113381357744	Not significant
LOC113709530	469.876153916775	-0.27057537240462	0.240782372340088	-1.12373414122879	0.261125828082176	0.81113381357744	Not significant
LOC140027594	8.47013741177613	1.56817615286	1.39596905948083	1.12336025086632	0.261284524349033	0.81113381357744	Not significant
LOC113743748	31.6123705669955	-0.560178968656174	0.498777022795399	-1.1231050009414	0.261392902449677	0.811408380554725	Not significant
LOC113698298	461.225275129925	0.453224043760642	0.403574033441767	1.12302578016591	0.261426545593743	0.811450933231152	Not significant
LOC140015701	20.143536668213	0.512298864666609	0.456333090132851	1.1226423762464	0.261589410248821	0.811524073603053	Not significant
LOC113705308	675.412041151241	-0.515575761922924	0.459253815845027	-1.1226379490702	0.261591291261208	0.811524073603053	Not significant
LOC113724856	880.378591069098	0.203831470805287	0.181542739781805	1.12277401481476	0.261533484111153	0.811524073603053	Not significant
LOC140004086	613.680240139715	0.189301106535899	0.168621196106349	1.12264122724232	0.26158989843516	0.811524073603053	Not significant
LOC113739482	13.3997813049079	0.587389643441997	0.523199276386736	1.12268818011096	0.26156994971612	0.811524073603053	Not significant
LOC113743506	726.453608958744	-0.153098348172149	0.136370659548037	-1.12266339900057	0.261580478258259	0.811524073603053	Not significant
LOC140004196	918.738163102388	-0.253806229143793	0.226090761396394	-1.12258558278198	0.261613541285235	0.811524073603053	Not significant
LOC113701115	1570.9400901776	0.221507616751474	0.197267279044439	1.12288068160343	0.261488173199832	0.811524073603053	Not significant
LOC113702936	133.873450172212	-0.384057677250114	0.342130314846911	-1.12254793154464	0.261629539808202	0.811524073603053	Not significant
LOC113702228	1494.04431975995	0.399131780199104	0.355639329635446	1.1222937030284	0.261737582661182	0.811759846953666	Not significant
LOC113742391	103.488882973261	-0.352332650230432	0.31394495948623	-1.12227522559057	0.261745436463994	0.811759846953666	Not significant
LOC140036857	1426.50208561461	0.262073689350778	0.233535978769723	1.1221983470444	0.261778115304832	0.811799343553495	Not significant
LOC113738854	3.32286918954266	1.29295839388898	1.15221983429517	1.12214557969305	0.261800546807577	0.811807058566497	Not significant
LOC113741233	94.7059873493688	-0.299824942833929	0.2672055933627	-1.12207584826622	0.261830191808951	0.811837138755588	Not significant
LOC113731878	3006.73821591172	-0.531778121578266	0.473952879075724	-1.12200631129261	0.26185975645214	0.811866965220837	Not significant
LOC140005400	3.9417546098346	-1.74860189699524	1.55860668057353	-1.12190068141617	0.261904670924882	0.811944373952576	Not significant
LOC113725270	711.772622689583	-0.287640110835715	0.256408501682729	-1.12180410925544	0.261945738659094	0.811948011888397	Not significant
LOC140004209	1645.21621262414	0.19933177108339	0.177687612512361	1.12181017159833	0.261943160490346	0.811948011888397	Not significant
LOC113737095	33.4901632618107	0.619659405370441	0.552410582929414	1.12173702770937	0.261974267998998	0.811974611962172	Not significant
LOC113740202	317.712414900598	-0.237615859627287	0.211876248067846	-1.12148417670299	0.262081823164587	0.812246125469356	Not significant
LOC113689887	218.90219527692	-0.315471278395235	0.281357272317817	-1.12124799830617	0.262182313859478	0.812248351141643	Not significant
LOC113697456	64.2787082641633	-0.329653992165737	0.293995727748146	-1.12128837616354	0.262165131744371	0.812248351141643	Not significant
LOC113698921	84.2318297079996	-0.357289548308871	0.318644587156706	-1.12127920168674	0.262169035719695	0.812248351141643	Not significant
LOC113705690	262.046424900639	-0.35877047169884	0.319964288147332	-1.12128285870965	0.26216747955778	0.812248351141643	Not significant
LOC113714536	141.911391437017	-0.355614041316469	0.317131185415781	-1.12134680432085	0.262140270006309	0.812248351141643	Not significant
LOC113695953	105.855071128586	-0.368114947291307	0.328344212539391	-1.12112512793916	0.262234604053865	0.812348520396694	Not significant
LOC140006141	3.76598498421616	1.7398819975713	1.55224844067568	1.12087856040232	0.262339558039259	0.812368345739276	Not significant
LOC113729842	2.33280591004694	-2.13100874336952	1.90106985148434	-1.12095236358919	0.262308139918391	0.812368345739276	Not significant
LOC113734638	1299.04357256677	0.39872754344687	0.355721497542053	1.1208980795425	0.262331248460918	0.812368345739276	Not significant
LOC113698066	223.11688133685	-0.190408368163388	0.169874656316058	-1.12087566381371	0.262340791174126	0.812368345739276	Not significant
LOC113701022	220.83438328512	-0.206804333796578	0.184472175387547	-1.12105976612524	0.262262423150464	0.812368345739276	Not significant
LOC113741330	7.20808141887137	-0.88196264661389	0.786955290307164	-1.12072776875246	0.262403758337907	0.812439718806153	Not significant
LOC113722989	2436.80055143181	-0.149072073777492	0.133009786861774	-1.12076018836426	0.26238995461051	0.812439718806153	Not significant
LOC113703683	462.606195734286	-0.184266641674408	0.164424267941136	-1.12067789008114	0.262424996819682	0.812443679308272	Not significant
LOC113697453	6.85614834236131	-0.852673140958706	0.760894666135907	-1.12061915913918	0.262450006145744	0.812459312507607	Not significant
LOC113694037	295.445475101267	-0.219087271626005	0.195548730628471	-1.12037174018918	0.262555382332165	0.812533724071456	Not significant
LOC113694567	6.72148699869321	-1.41867582705612	1.26620870208874	-1.12041231806089	0.262538098139167	0.812533724071456	Not significant
LOC140011420	39.189622619767	-0.515367288716428	0.45997968801242	-1.1204131446398	0.262537746065059	0.812533724071456	Not significant
LOC113708899	75.6632065571224	-0.630957602734418	0.56312948161406	-1.12044853507926	0.262522672120523	0.812533724071456	Not significant
LOC113714417	333.830218096508	0.219373369596106	0.19581166810377	1.12032838349474	0.262573851036382	0.812533724071456	Not significant
LOC113726522	354.105981663567	0.175172100796828	0.156379344536398	1.12017415929286	0.262639553379722	0.812613485886409	Not significant
LOC140037048	9.99249682946633	1.16863747268133	1.04325303263696	1.12018602977596	0.26263449593261	0.812613485886409	Not significant
LOC113732791	200.685718280186	0.370284100496208	0.330606868581804	1.12001333210228	0.262708080808561	0.812749175368967	Not significant
LOC113707799	78.3328121987483	0.730875041441681	0.652580100232446	1.11997751874651	0.262723342329072	0.812749175368967	Not significant
LOC113736724	33.608660037969	0.427626272050046	0.381888139382828	1.11976840323226	0.262812467136896	0.812779172712225	Not significant
LOC113730736	1168.19281624356	0.226051045386075	0.201858021093559	1.11985168665308	0.262776969331358	0.812779172712225	Not significant
LOC113742243	22.7039168582678	-0.543068805994402	0.485003049723506	-1.11972245598043	0.262832052603138	0.812779172712225	Not significant
LOC113692520	47.6602542823565	0.500036365947212	0.446609840755957	1.11962684275121	0.262872811909015	0.812779172712225	Not significant
LOC113697183	472.790906936761	-0.217375653173219	0.194146206303568	-1.11964924430884	0.262863261877383	0.812779172712225	Not significant
LOC113708589	108.033157598247	0.465617229762291	0.415811482546001	1.11977963405756	0.262807680040833	0.812779172712225	Not significant
LOC113715575	2.19360387061784	1.47992198648949	1.32179530548085	1.11963023348091	0.262871366388081	0.812779172712225	Not significant
LOC113734847	2644.17686788637	0.402691175754969	0.35971109036143	1.11948501601759	0.262933279772077	0.812904386535197	Not significant
LOC140007959	3.44627314356218	1.63524549766117	1.46098321350669	1.11927740342492	0.263021812767241	0.813116343031105	Not significant
LOC113699703	19.1996026324686	-1.00154752919363	0.894906226022933	-1.11916477958212	0.26306984797143	0.813146809895806	Not significant
LOC113708108	23.8107914298106	-0.845484351913383	0.755462920144472	-1.11916062240579	0.263071621164915	0.813146809895806	Not significant
LOC140008394	2.47257398842263	-1.93925829149288	1.73286936254547	-1.11910241672474	0.263096448963372	0.813161803724681	Not significant
LOC113724978	631.727642408663	-0.210626647341657	0.188240279734417	-1.11892442807046	0.263172380563457	0.813272984424196	Not significant
LOC140034976	404.929198098499	-1.06148765583564	0.948628660733218	-1.11897067817368	0.263152648388899	0.813272984424196	Not significant
LOC113693456	239.686640474194	0.670200604192829	0.599116312842903	1.11864856593976	0.263290095775449	0.813357364958218	Not significant
LOC140003924	1013.06935881156	0.220262881656547	0.196896019432442	1.11867615349188	0.263278322047893	0.813357364958218	Not significant
LOC113700601	94.7860703286277	-0.379339214344899	0.339111650729421	-1.11862630944395	0.263299594596596	0.813357364958218	Not significant
LOC113711660	22.9797235257136	-0.483986126448897	0.432633691168571	-1.1186972635941	0.263269312991156	0.813357364958218	Not significant
LOC140016833	12.3028933424573	0.753302052945363	0.673325887520572	1.11877779676538	0.263234946191163	0.813357364958218	Not significant
LOC113717810	379.727759527722	-0.267404980523174	0.239069219064252	-1.11852534412348	0.263342688425397	0.813428754921521	Not significant
LOC113711795	65.9154459890323	0.7486101537065	0.669342683589341	1.11842584084447	0.263385162990155	0.813498221375996	Not significant
LOC113693648	2972.2464728881	0.125054014169976	0.111842722560309	1.11812383771813	0.26351410679778	0.81383472816416	Not significant
LOC113690540	152.468150011343	-0.37478419199698	0.335212863044301	-1.11804836065449	0.263546339424832	0.813872524564735	Not significant
LOC113710346	96.6943018445439	-0.420652109170126	0.37627833319668	-1.11792806563287	0.263597717270644	0.813969434190682	Not significant
LOC140008953	1538.51200929779	0.154592023983734	0.138293672653316	1.11785319615653	0.263629697414257	0.814006435048725	Not significant
LOC113731900	922.177152705709	0.251234617337867	0.224766739358229	1.11775709366613	0.263670751062568	0.814071444326594	Not significant
LOC113704952	317.14029633161	-0.255283250482427	0.228439953929228	-1.11750701263718	0.263777602873079	0.814141273766128	Not significant
LOC113733394	625.143209347702	-0.365975552971588	0.32755557312986	-1.11729301221963	0.263869062278764	0.814141273766128	Not significant
LOC113731930	1235.93837829672	-0.133925786752921	0.119848957183891	-1.11745475221308	0.263799935892199	0.814141273766128	Not significant
LOC113732216	387.800197726998	0.177608523974366	0.158961281558459	1.11730681983115	0.263863160527708	0.814141273766128	Not significant
LOC140038788	4.34650522929182	-1.47634439429422	1.32107547644601	-1.1175322081263	0.263766836274872	0.814141273766128	Not significant
LOC113740018	259.746805277266	-0.2803147643551	0.250863321342432	-1.11740035512193	0.263823183381973	0.814141273766128	Not significant
LOC113693862	858.577989853754	-0.165096049643588	0.147765661806477	-1.11728291691887	0.263873377344221	0.814141273766128	Not significant
LOC140009702	227.776702549343	-0.298015076111808	0.266722580354059	-1.11732225939105	0.26385656134508	0.814141273766128	Not significant
LOC113722860	2263.22063400346	-0.224739954169799	0.201082852436588	-1.11764852868631	0.263717133818301	0.814141273766128	Not significant
LOC113702101	96.7187888102215	0.310046015060953	0.277538594173722	1.1171275691729	0.263939784246193	0.81428444124157	Not significant
LOC113726083	1271.29336575022	0.144882630612629	0.129712930137179	1.11694825226296	0.264016451638701	0.81435158710973	Not significant
LOC113688141	3377.92733116613	-0.190326279981335	0.170400301175644	-1.11693628865804	0.26402156725432	0.81435158710973	Not significant
LOC113702692	166.702857226535	0.252798640070848	0.226315247904756	1.11701991982987	0.263985808149242	0.81435158710973	Not significant
LOC113699333	37.3212290798886	-0.456781607122199	0.408988202373013	-1.11685766110583	0.264055189953046	0.814393582894282	Not significant
LOC113706675	42.4611227535515	0.714112897211744	0.639433932974398	1.11678917928232	0.264084476543021	0.814422199991186	Not significant
LOC113730094	272.67898892295	-0.204038232634476	0.182709719453175	-1.11673442028774	0.264107896109061	0.814432720539342	Not significant
LOC113741250	518.599131356199	0.221241307514183	0.198134282121051	1.11662305556498	0.264155529478348	0.814456205682182	Not significant
LOC113707866	857.058246096067	-0.326959417231611	0.292799681956639	-1.11666588927521	0.264137207769671	0.814456205682182	Not significant
LOC140013763	24.1796491543089	0.951337722621631	0.852099910223644	1.11646264857831	0.264224149814053	0.814606075754072	Not significant
LOC113734668	210.307514773611	0.522471894696089	0.468016512298718	1.11635354942907	0.264270828246244	0.81468828110901	Not significant
LOC113713499	4.17786974393935	1.16603811518021	1.0446142520133	1.1162379920941	0.264320276034838	0.814779010677628	Not significant
LOC113689962	313.521495603997	-0.173164335159852	0.155171917804335	-1.11595150469304	0.264442893499329	0.814803417142485	Not significant
LOC113689490	585.882668988757	0.265622642669325	0.238036130534413	1.11589212138921	0.264468314636691	0.814803417142485	Not significant
LOC113690522	1213.83346471198	-0.286487087480553	0.2567085726514	-1.11600124811411	0.26442160035356	0.814803417142485	Not significant
LOC113706179	21.9044148216873	-0.518188984161339	0.464341742639271	-1.1159646798412	0.264437253636436	0.814803417142485	Not significant
LOC113722420	4.50655598930566	-1.09653573230125	0.982485711521536	-1.116083134281	0.264386550773391	0.814803417142485	Not significant
LOC113719166	706.188626947969	-0.336818112209715	0.301777647214279	-1.11611352039787	0.26437354547645	0.814803417142485	Not significant
LOC140032738	34.2603618881667	-0.593661828070821	0.531993444775805	-1.11591944205441	0.264456618844052	0.814803417142485	Not significant
LOC113738039	1879.35146471853	0.239417691481195	0.214583100351038	1.11573414257474	0.264535951294626	0.81495011711555	Not significant
LOC113731922	860.270590043662	-0.15646477949542	0.140254692360342	-1.11557607708005	0.264603636996283	0.815060549613405	Not significant
LOC140008300	604.411483524896	0.154317753769175	0.138332479817845	1.11555691022369	0.264611845305028	0.815060549613405	Not significant
LOC113742273	4173.54085333278	-0.109755442788602	0.0983929517772952	-1.11548074131392	0.264644466782619	0.81509935081617	Not significant
LOC113694116	437.900499016236	-0.185473381653708	0.166282951659545	-1.11540828330648	0.264675501534456	0.815133259435578	Not significant
LOC113727601	1939.88388557412	0.224169928977052	0.200998448778618	1.11528188570229	0.264729645354813	0.815182553928609	Not significant
LOC113742958	421.539201665514	-0.337257116216592	0.30247357203977	-1.11499696962698	0.264851720321972	0.815182553928609	Not significant
LOC113742082	18.1832217972587	-1.86352285753676	1.67128410176669	-1.11502458233573	0.264839887700356	0.815182553928609	Not significant
LOC113688221	1118.69376975867	-0.128229680358683	0.11499926372773	-1.11504783771726	0.264829922566946	0.815182553928609	Not significant
LOC140007785	5.08915017226748	-1.11001130074227	0.995427012825059	-1.11511068761537	0.264802992131392	0.815182553928609	Not significant
LOC113722954	115.85318301035	-0.454291886838396	0.407356516696325	-1.11521939190446	0.264756418088525	0.815182553928609	Not significant
LOC140014514	34.0434522482012	-0.457719647775015	0.410501858925547	-1.11502454330671	0.264839904424849	0.815182553928609	Not significant
LOC140016613	23.7480904970108	0.50623059442123	0.453972131245228	1.1151138133362	0.264801652846372	0.815182553928609	Not significant
LOC113740236	17.6938486002019	0.591594983748083	0.530603062929705	1.11494830143198	0.264872576545515	0.815185107234629	Not significant
LOC113742951	432.482444136282	0.138178016969448	0.12393772755249	1.11489874550853	0.264893814358293	0.815188834463922	Not significant
LOC113721993	58.0820571681765	-1.32149522392853	1.18603050888184	-1.11421688905321	0.265186151650993	0.815269694680389	Not significant
LOC113726304	24742.1273172254	-0.373794116349246	0.335420797329375	-1.1144035173889	0.26510611504038	0.815269694680389	Not significant
LOC113732464	1276.89731879877	-0.217839607513926	0.195526734174165	-1.11411673924798	0.265229108320424	0.815269694680389	Not significant
LOC113705815	4382.20663983669	-0.395844940727572	0.355218879027203	-1.1143690949412	0.265120876048662	0.815269694680389	Not significant
LOC113728156	327.365764379255	-0.167491620359526	0.150320583043693	-1.11422944861012	0.265180764892048	0.815269694680389	Not significant
LOC113729947	142.130258374444	0.381870232098932	0.342706830378535	1.11427668855371	0.26516050448694	0.815269694680389	Not significant
LOC140036745	1312.12588909309	0.163868544214782	0.147029641562343	1.11452726452645	0.26505305456203	0.815269694680389	Not significant
LOC113731400	700.64963178223	-0.553539665257377	0.496644796453278	-1.11455847158856	0.265039674707747	0.815269694680389	Not significant
LOC140037072	161.817584041129	0.35857720366678	0.32177078053138	1.11438708969974	0.265113159479127	0.815269694680389	Not significant
LOC113687565	7274.61720871788	-1.55700145052193	1.39770578242795	-1.11396938475655	0.265292320934159	0.815269694680389	Not significant
LOC113692796	13.115597318912	0.995307978816531	0.893428474326871	1.11403207690064	0.265265425783985	0.815269694680389	Not significant
LOC113691879	322.017972521196	-0.211515654949269	0.189861839563507	-1.11405038229665	0.265257573059049	0.815269694680389	Not significant
LOC113694635	360.490979817954	0.521866987733695	0.468500525091224	1.11390907754496	0.265318194712426	0.815269694680389	Not significant
LOC113695401	23.451835377285	-0.720670954583327	0.647032239371958	-1.11380996298244	0.265360721897076	0.815269694680389	Not significant
LOC113692647	340.217930946645	-0.207281800377602	0.186016673502962	-1.11431839132582	0.265142619766391	0.815269694680389	Not significant
LOC113699829	29.5716077913129	0.961812167749987	0.863514839371097	1.11383397701709	0.265350417740205	0.815269694680389	Not significant
LOC113722941	4730.64875044491	-0.926332531620957	0.8315940611093	-1.11392393830384	0.265311818796466	0.815269694680389	Not significant
LOC113702334	376.08691980579	0.199321567468947	0.178851591322515	1.11445230089968	0.265085196701617	0.815269694680389	Not significant
LOC113711928	133.701965729467	0.69615944697413	0.624528643446324	1.11469578582101	0.264980807523232	0.815269694680389	Not significant
LOC113714533	4049.78348786271	-0.255413200405137	0.229134522273381	-1.11468668217704	0.264984710014528	0.815269694680389	Not significant
LOC113719635	53.9166871931607	-0.394570703948567	0.354233208256951	-1.11387271083392	0.265333798068274	0.815269694680389	Not significant
LOC113735053	29.5437129050128	-0.620340795811265	0.55670156792041	-1.1143147990917	0.26514416030521	0.815269694680389	Not significant
LOC113703513	1491.84169239606	0.226304516328609	0.203191783138354	1.11374836537813	0.2653871540085	0.815289366333283	Not significant
LOC140027676	6.49306211485832	1.58173243979104	1.42060160788159	1.11342436261897	0.26552621649636	0.815655017921995	Not significant
LOC140029083	2149.27734166358	-0.450561997857052	0.404699223636452	-1.1133255799418	0.265568624155717	0.81566217809239	Not significant
LOC113704293	167.636505898485	0.412724160886555	0.370708131049807	1.11333991978477	0.265562467734571	0.81566217809239	Not significant
LOC113734034	1169.80329457557	0.135732148288371	0.121923102279633	1.11326029071231	0.265596655551258	0.815686725834765	Not significant
LOC113723856	334.787520545449	0.226246533533943	0.203240407636558	1.11319661363072	0.26562399674697	0.815709150327079	Not significant
LOC113690585	584.482354614438	0.214768329609268	0.192963914110268	1.11299737362572	0.265709557470656	0.815730059157442	Not significant
LOC113728070	1305.51918733155	0.195271334617147	0.175461585069626	1.112900778479	0.265751045682025	0.815730059157442	Not significant
LOC113734618	24.942738277253	-0.557202193439931	0.50065910111289	-1.11293731044009	0.26573535445495	0.815730059157442	Not significant
LOC113691542	5824.55662841182	0.328192393702885	0.294861322026858	1.11303982308331	0.265691326577481	0.815730059157442	Not significant
LOC113695315	242.764472339964	-0.24659703508074	0.221546668227593	-1.11307038401233	0.265678202018856	0.815730059157442	Not significant
LOC113722905	87.5833795154943	-1.12160287483553	1.00775307341823	-1.11297390642643	0.265719636367345	0.815730059157442	Not significant
LOC113725928	1651.16527855665	-0.145703137623023	0.130941003884801	-1.11273881595721	0.265820619593264	0.815759071211083	Not significant
LOC113694755	465.030313391108	0.210051930276158	0.188762852806669	1.11278213458287	0.265802010070876	0.815759071211083	Not significant
LOC113708830	799.386290828005	0.160956097385771	0.144637286040562	1.11282575739587	0.265783270777235	0.815759071211083	Not significant
LOC113697271	645.451222831056	-0.191260826651914	0.171893080925469	-1.1126732130355	0.265848804075278	0.815784061054219	Not significant
LOC113688249	281.061055286592	-0.283767822746572	0.255058549364655	-1.11255954153833	0.265897644763027	0.815872428017415	Not significant
LOC113701659	712.069502779604	-0.160034506815523	0.143852697892644	-1.11248874133008	0.265928068271265	0.815904275192722	Not significant
LOC113712288	1098.84680439317	0.147983115191951	0.133029279103817	1.11241011143467	0.265961859077484	0.815946448126996	Not significant
LOC113727538	36.1993659324657	0.691600324294037	0.622193682601543	1.11155150499486	0.266331033289469	0.815958674943068	Not significant
LOC113702437	104.009556725687	0.271245782408932	0.244042527233015	1.11146932251666	0.266366387696964	0.815958674943068	Not significant
LOC113717992	985.725495421047	0.249482818980287	0.224566428301748	1.11095331954543	0.266588442868989	0.815958674943068	Not significant
LOC113724769	561.950447436392	0.182386769790611	0.164130412370314	1.11123080212036	0.26646901602467	0.815958674943068	Not significant
LOC113728251	1489.39562570609	-0.153818662914325	0.138296192846192	-1.11224076200996	0.266034646188371	0.815958674943068	Not significant
LOC113725564	20.5141860406665	-0.662642443354448	0.595949578156165	-1.11191024818681	0.266176741944215	0.815958674943068	Not significant
LOC113726088	1158.92407864697	-0.184850349208629	0.166258070349278	-1.1118278277878	0.266212184570771	0.815958674943068	Not significant
LOC113731290	256.66104895374	-0.521567556154154	0.469473898932493	-1.11096177517028	0.266584803074598	0.815958674943068	Not significant
LOC113727105	913.979748745099	-0.144520520137471	0.130102979681287	-1.11081637401006	0.266647396980535	0.815958674943068	Not significant
LOC113727568	293.277664147273	0.693772566241413	0.624342979573596	1.11120424020021	0.266480446522994	0.815958674943068	Not significant
LOC113731576	184.197585903874	0.369615743561627	0.332740816224565	1.11082177340148	0.266645072409809	0.815958674943068	Not significant
LOC140037098	476.256407387455	0.23721522787671	0.213506985774588	1.11104199713237	0.266550272561499	0.815958674943068	Not significant
LOC113734228	1240.43372899961	-0.193819618568532	0.174477558036919	-1.11085701077683	0.266629902195981	0.815958674943068	Not significant
LOC113736666	362.206425311507	0.243279920464746	0.218795866121281	1.1119036423197	0.266179582496019	0.815958674943068	Not significant
LOC113742601	256.127024452353	-0.264675558484454	0.238264004164965	-1.11084995575413	0.26663293944057	0.815958674943068	Not significant
LOC113687840	2073.30469174368	0.183941832949982	0.16538332623344	1.11221510136001	0.266045676442239	0.815958674943068	Not significant
LOC140006332	29.0350724269927	0.874205955747708	0.785923439726298	1.11232966413644	0.265996433962553	0.815958674943068	Not significant
LOC113690211	154.389258105164	-0.435773215358167	0.392285888358591	-1.11085621045798	0.266630246738548	0.815958674943068	Not significant
LOC113694746	716.769120101478	-0.176818324305083	0.159168009292663	-1.11089109608682	0.266615228528413	0.815958674943068	Not significant
LOC113694178	2870.17088991916	0.178224714678416	0.160301688090415	1.11180809635574	0.266220670012499	0.815958674943068	Not significant
LOC113698219	201.414011842351	-0.373328003002107	0.335746073160313	-1.1119355752639	0.266165851383436	0.815958674943068	Not significant
LOC113690485	1153.07240942078	0.116905485028861	0.105208244544139	1.11118178556638	0.266490109779375	0.815958674943068	Not significant
LOC113723124	1421.40606734745	0.145127189160862	0.13063688488414	1.11092046698429	0.266602584853013	0.815958674943068	Not significant
LOC113701461	1352.18355861671	0.154077480518816	0.138681282273961	1.11101857433392	0.26656035428611	0.815958674943068	Not significant
LOC113702167	39.2307732417672	-0.379701860781338	0.341728212392611	-1.11112236862989	0.266515680768969	0.815958674943068	Not significant
LOC113703305	339.885380040865	-1.10131770670134	0.990748651955727	-1.1116015192424	0.26630951904193	0.815958674943068	Not significant
LOC113706892	3157.17441882687	0.14288404259813	0.128530629827601	1.11167309138516	0.26627873347947	0.815958674943068	Not significant
LOC113709693	153.218643216657	-0.649650134294036	0.584394667997397	-1.11166334990745	0.266282923469492	0.815958674943068	Not significant
LOC113712285	2224.38387766695	0.173809017016687	0.156352073762295	1.11165149802191	0.2662880212462	0.815958674943068	Not significant
LOC113714546	987.487123997227	-0.225131494175944	0.202433831492372	-1.11212386050415	0.26608489895739	0.815958674943068	Not significant
LOC113715108	2.38831200152025	1.46032762189677	1.31327613822637	1.11197301115133	0.266149754635282	0.815958674943068	Not significant
LOC113716533	2103.97819680173	0.260481218719289	0.234466789066905	1.11095144756284	0.266589248684165	0.815958674943068	Not significant
LOC140026572	2.93762950004939	1.60222401055868	1.4408113339709	1.11202901641738	0.266125674644371	0.815958674943068	Not significant
LOC140032794	5.66985672821667	-1.03178307181679	0.927910019529084	-1.11194302260085	0.266162649111116	0.815958674943068	Not significant
LOC113742887	52.7350738837438	-0.735707107007164	0.662345912374607	-1.11075963973197	0.266671823324708	0.815972079112399	Not significant
LOC113731907	282.759412700721	0.250554178205514	0.225592463883241	1.11064959304311	0.266719207152989	0.815980414982956	Not significant
LOC113723507	17.7510828547022	0.677623444747205	0.610140667381363	1.11060199880704	0.266739702040821	0.815980414982956	Not significant
LOC113738090	7.24170108405072	-0.867670016769533	0.781342657997305	-1.11048591535178	0.266789694095256	0.815980414982956	Not significant
LOC113743760	393.141689803967	0.363671506471865	0.327441750696631	1.11064488782556	0.266721233251466	0.815980414982956	Not significant
LOC113701375	1244.86794313949	0.158853557447104	0.143056222280583	1.11042745932112	0.266814870984477	0.815980414982956	Not significant
LOC113710733	462.351522768522	-0.214923461994729	0.193531975581614	-1.11053205212642	0.266769824237612	0.815980414982956	Not significant
LOC140015875	13.0350058286036	0.661461683644369	0.595668983620758	1.11045178082581	0.26680439556513	0.815980414982956	Not significant
LOC113696335	96.2073945435507	0.499845652805807	0.45017496028878	1.11033641783444	0.266854085615707	0.816039032002655	Not significant
LOC113704954	329.019375790239	0.326032035007181	0.293652503891965	1.11026478809501	0.266884941740827	0.816042451914502	Not significant
LOC113715550	496.689814467511	0.210838750954121	0.189903632980653	1.11024074497617	0.266895299406406	0.816042451914502	Not significant
LOC140014480	2.4470264233583	-1.55191772942716	1.39790960747406	-1.11017030080463	0.266925648024949	0.816073944934321	Not significant
LOC113707936	705.19797125019	-0.392871153777754	0.354003687305505	-1.1097939594022	0.267087822895478	0.816121303304794	Not significant
LOC113731346	1030.94317526803	0.207894799676099	0.187356311941496	1.10962260903714	0.267161684474546	0.816121303304794	Not significant
LOC140036896	708.15103208183	0.406219761731679	0.366079580801712	1.10964878413065	0.267150400638231	0.816121303304794	Not significant
LOC113737331	759.185321058133	-0.276892695818491	0.249466537119158	-1.10993922878816	0.267025214675928	0.816121303304794	Not significant
LOC113690592	30.8742955288717	0.775708166632367	0.699015407980827	1.10971540509111	0.267121682448189	0.816121303304794	Not significant
LOC113696289	4.81555503401055	1.3143570467178	1.1841412786154	1.10996641233102	0.267013500230132	0.816121303304794	Not significant
LOC113701744	118.810953071702	-0.452984771311767	0.408135132229007	-1.10988918997935	0.267046779268822	0.816121303304794	Not significant
LOC113702967	27.5288498804143	-0.683993962860762	0.616386598559077	-1.10968337802887	0.267135488037294	0.816121303304794	Not significant
LOC113707834	150.357528367048	0.265344124363943	0.239089404080008	1.10981130838885	0.267080345296095	0.816121303304794	Not significant
LOC113712089	681.656713667636	-0.173733744787735	0.156537391243161	-1.10985460667261	0.267061683899278	0.816121303304794	Not significant
LOC113714931	823.65045765045	0.134273353697291	0.120982225342311	1.10986017423116	0.267059284367632	0.816121303304794	Not significant
LOC113732858	342.274156360398	-0.361175103466672	0.325543261708678	-1.10945347653941	0.267234603802343	0.81622154631758	Not significant
LOC140012844	25.383158744	0.667768571942707	0.601876438246341	1.10947784214374	0.267224098037895	0.81622154631758	Not significant
LOC113688289	3904.12910878895	0.373203237772294	0.336490393194513	1.10910517898964	0.267384810972796	0.816589665866532	Not significant
LOC113743572	639.529755003873	-0.17956629753253	0.161905488520431	-1.10908097788093	0.267395250124923	0.816589665866532	Not significant
LOC113724893	3869.79374283473	0.328897395097166	0.296564421015635	1.10902512840482	0.26741934187485	0.816601973819639	Not significant
